timestamp,comm_area,call_type,id
2013-04-18 09:30:00,Humboldt Park,Water in Basement,877
2013-04-18 09:30:00,Logan Square,Water in Basement,878
2013-04-18 09:30:00,Burnside,Water in Basement,879
2013-04-18 09:30:00,Burnside,Water in Basement,880
2013-04-18 09:30:00,Jefferson Park,Water in Basement,881
2013-04-18 09:30:00,Jefferson Park,Water in Basement,882
2013-04-18 09:30:00,Mckinley Park,Water in Basement,883
2013-04-18 09:30:00,North Park,Water in Basement,884
2013-04-18 09:30:00,Forest Glen,Water in Basement,885
2013-04-18 09:30:00,Forest Glen,Water in Basement,886
2013-04-18 09:30:00,Forest Glen,Water in Basement,887
2013-04-18 09:30:00,Hegewisch,Water in Basement,888
2013-04-18 09:30:00,Hyde Park,Water in Basement,889
2013-04-18 09:30:00,Roseland,Water in Basement,890
2013-04-18 09:30:00,Roseland,Water in Basement,891
2013-04-18 09:30:00,Roseland,Water in Basement,892
2013-04-18 09:30:00,Roseland,Water in Basement,893
2013-04-18 09:30:00,Roseland,Water in Basement,894
2013-04-18 09:30:00,Humboldt Park,Water in Basement,895
2013-04-18 09:30:00,Humboldt Park,Water in Basement,896
2013-04-18 09:30:00,South Deering,Water in Basement,897
2013-04-18 09:30:00,Humboldt Park,Water in Basement,898
2013-04-18 09:30:00,Forest Glen,Water in Basement,899
2013-04-18 09:30:00,Jefferson Park,Water in Basement,900
2013-04-18 09:30:00,Belmont Cragin,Water in Basement,901
2013-04-18 09:30:00,West Englewood,Water in Basement,902
2013-04-18 09:30:00,West Englewood,Water in Basement,903
2013-04-18 09:30:00,West Englewood,Water in Basement,904
2013-04-18 09:30:00,South Chicago,Water in Basement,905
2013-04-18 09:30:00,Albany Park,Water in Basement,906
2013-04-18 09:30:00,Albany Park,Water in Basement,907
2013-04-18 09:30:00,Albany Park,Water in Basement,908
2013-04-18 09:30:00,Forest Glen,Water in Basement,909
2013-04-18 09:30:00,Jefferson Park,Water in Basement,910
2013-04-18 09:30:00,Dunning,Water in Basement,911
2013-04-18 09:30:00,Dunning,Water in Basement,912
2013-04-18 09:30:00,Dunning,Water in Basement,913
2013-04-18 09:30:00,Dunning,Water in Basement,914
2013-04-18 09:30:00,Dunning,Water in Basement,915
2013-04-18 09:30:00,Beverly,Water in Basement,916
2013-04-18 09:30:00,Beverly,Water in Basement,917
2013-04-18 09:30:00,Dunning,Water in Basement,918
2013-04-18 09:30:00,Jefferson Park,Water in Basement,919
2013-04-18 09:30:00,Forest Glen,Water in Basement,920
2013-04-18 09:30:00,Roseland,Water in Basement,921
2013-04-18 09:30:00,Humboldt Park,Water in Basement,922
2013-04-18 09:30:00,Morgan Park,Water in Basement,923
2013-04-18 09:30:00,Morgan Park,Water in Basement,924
2013-04-18 09:30:00,Irving Park,Water in Basement,925
2013-04-18 09:30:00,Auburn Gresham,Water in Basement,926
2013-04-18 09:30:00,West Pullman,Water in Basement,927
2013-04-18 09:30:00,Auburn Gresham,Water in Basement,928
2013-04-18 09:30:00,North Center,Water in Basement,929
2013-04-18 09:30:00,North Center,Water in Basement,930
2013-04-18 09:30:00,Pullman,Water in Basement,931
2013-04-18 09:30:00,Humboldt Park,Water in Basement,932
2013-04-18 09:30:00,Auburn Gresham,Water in Basement,933
2013-04-18 09:30:00,West Pullman,Water in Basement,934
2013-04-18 09:30:00,Pullman,Water in Basement,935
2013-04-18 09:30:00,West Pullman,Water in Basement,936
2013-04-18 09:30:00,Forest Glen,Water in Basement,937
2013-04-18 09:30:00,Portage Park,Water in Basement,938
2013-04-18 09:30:00,West Pullman,Water in Basement,939
2013-04-18 10:00:00,Chatham,Water in Basement,940
2013-04-18 10:00:00,Washington Heights,Water in Basement,941
2013-04-18 10:00:00,Chatham,Water in Basement,942
2013-04-18 10:00:00,Chatham,Water in Basement,943
2013-04-18 10:00:00,Chatham,Water in Basement,944
2013-04-18 10:00:00,Washington Heights,Water in Basement,945
2013-04-18 10:00:00,Washington Heights,Water in Basement,946
2013-04-18 10:00:00,Gage Park,Water in Basement,947
2013-04-18 10:00:00,Austin,Water in Basement,948
2013-04-18 10:00:00,Austin,Water in Basement,949
2013-04-18 10:00:00,Austin,Water in Basement,950
2013-04-18 10:00:00,Albany Park,Water in Basement,951
2013-04-18 10:00:00,West Englewood,Water in Basement,952
2013-04-18 10:00:00,West Englewood,Water in Basement,953
2013-04-18 10:00:00,Austin,Water in Basement,954
2013-04-18 10:00:00,Chatham,Water in Basement,955
2013-04-18 10:00:00,West Ridge,Water in Basement,956
2013-04-18 10:00:00,Austin,Water in Basement,957
2013-04-18 10:00:00,West Lawn,Water in Basement,958
2013-04-18 10:00:00,West Ridge,Water in Basement,959
2013-04-18 10:00:00,Austin,Water in Basement,960
2013-04-18 10:00:00,Belmont Cragin,Water in Basement,961
2013-04-18 10:00:00,Washington Heights,Water in Basement,962
2013-04-18 10:00:00,Washington Heights,Water in Basement,963
2013-04-18 10:00:00,Chatham,Water in Basement,964
2013-04-18 10:00:00,Chatham,Water in Basement,965
2013-04-18 10:00:00,Chatham,Water in Basement,966
2013-04-18 10:00:00,Mount Greenwood,Water in Basement,967
2013-04-18 10:00:00,Chatham,Water in Basement,968
2013-04-18 10:00:00,Chatham,Water in Basement,969
2013-04-18 10:00:00,Hegewisch,Water in Basement,970
2013-04-18 10:00:00,Hegewisch,Water in Basement,971
2013-04-18 10:00:00,Hegewisch,Water in Basement,972
2013-04-18 10:00:00,Hegewisch,Water in Basement,973
2013-04-18 10:00:00,Chatham,Water in Basement,974
2013-04-18 10:00:00,Chatham,Water in Basement,975
2013-04-18 10:00:00,Chatham,Water in Basement,976
2013-04-18 10:00:00,Chatham,Water in Basement,977
2013-04-18 10:00:00,North Park,Water in Basement,978
2013-04-18 10:00:00,North Park,Water in Basement,979
2013-04-18 10:00:00,North Park,Water in Basement,980
2013-04-18 10:00:00,Forest Glen,Water in Basement,981
2013-04-18 10:00:00,Jefferson Park,Water in Basement,982
2013-04-18 10:00:00,Jefferson Park,Water in Basement,983
2013-04-18 10:00:00,Edgewater,Water in Basement,984
2013-04-18 10:00:00,Chatham,Water in Basement,985
2013-04-18 10:00:00,Chatham,Water in Basement,986
2013-04-18 10:00:00,Chatham,Water in Basement,987
2013-04-18 10:00:00,North Center,Water in Basement,988
2013-04-18 10:00:00,Belmont Cragin,Water in Basement,989
2013-04-18 10:00:00,Chicago Lawn,Water in Basement,990
2013-04-18 10:00:00,South Deering,Water in Basement,991
2013-04-18 10:00:00,Roseland,Water in Basement,992
2013-04-18 10:00:00,New City,Water in Basement,993
2013-04-18 10:00:00,Roseland,Water in Basement,994
2013-04-18 10:00:00,Roseland,Water in Basement,995
2013-04-18 10:00:00,Roseland,Water in Basement,996
2013-04-18 10:00:00,Roseland,Water in Basement,997
2013-04-18 10:00:00,Roseland,Water in Basement,998
2013-04-18 10:00:00,Roseland,Water in Basement,999
2013-04-18 10:00:00,Roseland,Water in Basement,1000
2013-04-18 10:00:00,Roseland,Water in Basement,1001
2013-04-18 10:00:00,Beverly,Water in Basement,1002
2013-04-18 10:00:00,North Lawndale,Water in Basement,1003
2013-04-18 10:00:00,Avondale,Water in Basement,1004
2013-04-18 10:00:00,West Pullman,Water in Basement,1005
2013-04-18 10:00:00,Calumet Heights,Water in Basement,1006
2013-04-18 10:00:00,New City,Water in Basement,1007
2013-04-18 10:00:00,Calumet Heights,Water in Basement,1008
2013-04-18 10:00:00,Calumet Heights,Water in Basement,1009
2013-04-18 10:00:00,Calumet Heights,Water in Basement,1010
2013-04-18 10:00:00,Calumet Heights,Water in Basement,1011
2013-04-18 10:00:00,Calumet Heights,Water in Basement,1012
2013-04-18 10:00:00,Portage Park,Water in Basement,1013
2013-04-18 10:00:00,Pullman,Water in Basement,1014
2013-04-18 10:00:00,Pullman,Water in Basement,1015
2013-04-18 10:00:00,Ashburn,Water in Basement,1016
2013-04-18 10:00:00,Auburn Gresham,Water in Basement,1017
2013-04-18 10:00:00,Auburn Gresham,Water in Basement,1018
2013-04-18 10:00:00,Auburn Gresham,Water in Basement,1019
2013-04-18 10:00:00,Auburn Gresham,Water in Basement,1020
2013-04-18 10:00:00,South Deering,Water in Basement,1021
2013-04-18 10:00:00,Grand Boulevard,Water in Basement,1022
2013-04-18 10:00:00,Calumet Heights,Water in Basement,1023
2013-04-18 10:00:00,Roseland,Water in Basement,1024
2013-04-18 10:00:00,Irving Park,Water in Basement,1025
2013-04-18 10:00:00,Dunning,Water in Basement,1026
2013-04-18 10:00:00,Dunning,Water in Basement,1027
2013-04-18 10:00:00,South Chicago,Water in Basement,1028
2013-04-18 10:00:00,Dunning,Water in Basement,1029
2013-04-18 10:00:00,Burnside,Water in Basement,1030
2013-04-18 10:00:00,Dunning,Water in Basement,1031
2013-04-18 10:00:00,Dunning,Water in Basement,1032
2013-04-18 10:00:00,Edison Park,Water in Basement,1033
2013-04-18 10:00:00,Dunning,Water in Basement,1034
2013-04-18 10:00:00,Logan Square,Water in Basement,1035
2013-04-18 10:00:00,Logan Square,Water in Basement,1036
2013-04-18 10:00:00,Dunning,Water in Basement,1037
2013-04-18 10:00:00,Dunning,Water in Basement,1038
2013-04-18 10:00:00,Burnside,Water in Basement,1039
2013-04-18 10:00:00,Burnside,Water in Basement,1040
2013-04-18 10:00:00,Burnside,Water in Basement,1041
2013-04-18 10:00:00,Dunning,Water in Basement,1042
2013-04-18 10:00:00,Dunning,Water in Basement,1043
2013-04-18 10:00:00,South Chicago,Water in Basement,1044
2013-04-18 10:00:00,Austin,Water in Basement,1045
2013-04-18 10:30:00,Burnside,Water in Basement,1046
2013-04-18 10:30:00,Ashburn,Water in Basement,1047
2013-04-18 10:30:00,Rogers Park,Water in Basement,1048
2013-04-18 10:30:00,Pullman,Water in Basement,1049
2013-04-18 10:30:00,Pullman,Water in Basement,1050
2013-04-18 10:30:00,Dunning,Water in Basement,1051
2013-04-18 10:30:00,Washington Heights,Water in Basement,1052
2013-04-18 10:30:00,Dunning,Water in Basement,1053
2013-04-18 10:30:00,Dunning,Water in Basement,1054
2013-04-18 10:30:00,Dunning,Water in Basement,1055
2013-04-18 10:30:00,Auburn Gresham,Water in Basement,1056
2013-04-18 10:30:00,South Shore,Water in Basement,1057
2013-04-18 10:30:00,Dunning,Water in Basement,1058
2013-04-18 10:30:00,Morgan Park,Water in Basement,1059
2013-04-18 10:30:00,Dunning,Water in Basement,1060
2013-04-18 10:30:00,Ashburn,Water in Basement,1061
2013-04-18 10:30:00,West Ridge,Water in Basement,1062
2013-04-18 10:30:00,Pullman,Water in Basement,1063
2013-04-18 10:30:00,North Park,Water in Basement,1064
2013-04-18 10:30:00,North Park,Water in Basement,1065
2013-04-18 10:30:00,North Park,Water in Basement,1066
2013-04-18 10:30:00,Forest Glen,Water in Basement,1067
2013-04-18 10:30:00,Dunning,Water in Basement,1068
2013-04-18 10:30:00,West Garfield Park,Water in Basement,1069
2013-04-18 10:30:00,Forest Glen,Water in Basement,1070
2013-04-18 10:30:00,West Garfield Park,Water in Basement,1071
2013-04-18 10:30:00,Forest Glen,Water in Basement,1072
2013-04-18 10:30:00,Dunning,Water in Basement,1073
2013-04-18 10:30:00,Avondale,Water in Basement,1074
2013-04-18 10:30:00,West Ridge,Water in Basement,1075
2013-04-18 10:30:00,Avondale,Water in Basement,1076
2013-04-18 10:30:00,Avondale,Water in Basement,1077
2013-04-18 10:30:00,West Ridge,Water in Basement,1078
2013-04-18 10:30:00,Ashburn,Water in Basement,1079
2013-04-18 10:30:00,Dunning,Water in Basement,1080
2013-04-18 10:30:00,West Garfield Park,Water in Basement,1081
2013-04-18 10:30:00,West Ridge,Water in Basement,1082
2013-04-18 10:30:00,Edison Park,Water in Basement,1083
2013-04-18 10:30:00,Beverly,Water in Basement,1084
2013-04-18 10:30:00,Beverly,Water in Basement,1085
2013-04-18 10:30:00,Norwood Park,Water in Basement,1086
2013-04-18 10:30:00,Austin,Water in Basement,1087
2013-04-18 10:30:00,Austin,Water in Basement,1088
2013-04-18 10:30:00,Logan Square,Water in Basement,1089
2013-04-18 10:30:00,Austin,Water in Basement,1090
2013-04-18 10:30:00,West Pullman,Water in Basement,1091
2013-04-18 10:30:00,Austin,Water in Basement,1092
2013-04-18 10:30:00,Austin,Water in Basement,1093
2013-04-18 10:30:00,Austin,Water in Basement,1094
2013-04-18 10:30:00,Chicago Lawn,Water in Basement,1095
2013-04-18 10:30:00,Chicago Lawn,Water in Basement,1096
2013-04-18 10:30:00,Austin,Water in Basement,1097
2013-04-18 10:30:00,West Garfield Park,Water in Basement,1098
2013-04-18 10:30:00,Logan Square,Water in Basement,1099
2013-04-18 10:30:00,Logan Square,Water in Basement,1100
2013-04-18 10:30:00,West Pullman,Water in Basement,1101
2013-04-18 10:30:00,Humboldt Park,Water in Basement,1102
2013-04-18 10:30:00,Humboldt Park,Water in Basement,1103
2013-04-18 10:30:00,Calumet Heights,Water in Basement,1104
2013-04-18 10:30:00,Roseland,Water in Basement,1105
2013-04-18 10:30:00,Roseland,Water in Basement,1106
2013-04-18 10:30:00,Beverly,Water in Basement,1107
2013-04-18 10:30:00,Roseland,Water in Basement,1108
2013-04-18 10:30:00,Roseland,Water in Basement,1109
2013-04-18 10:30:00,Roseland,Water in Basement,1110
2013-04-18 10:30:00,Roseland,Water in Basement,1111
2013-04-18 10:30:00,Roseland,Water in Basement,1112
2013-04-18 10:30:00,Roseland,Water in Basement,1113
2013-04-18 10:30:00,Edgewater,Water in Basement,1114
2013-04-18 10:30:00,Roseland,Water in Basement,1115
2013-04-18 10:30:00,Belmont Cragin,Water in Basement,1116
2013-04-18 10:30:00,Austin,Water in Basement,1117
2013-04-18 10:30:00,Calumet Heights,Water in Basement,1118
2013-04-18 10:30:00,Chatham,Water in Basement,1119
2013-04-18 10:30:00,Chatham,Water in Basement,1120
2013-04-18 10:30:00,Chatham,Water in Basement,1121
2013-04-18 10:30:00,Chatham,Water in Basement,1122
2013-04-18 10:30:00,Chatham,Water in Basement,1123
2013-04-18 10:30:00,Chatham,Water in Basement,1124
2013-04-18 10:30:00,Chatham,Water in Basement,1125
2013-04-18 10:30:00,Belmont Cragin,Water in Basement,1126
2013-04-18 10:30:00,Irving Park,Water in Basement,1127
2013-04-18 10:30:00,Beverly,Water in Basement,1128
2013-04-18 10:30:00,Beverly,Water in Basement,1129
2013-04-18 10:30:00,South Deering,Water in Basement,1130
2013-04-18 10:30:00,South Deering,Water in Basement,1131
2013-04-18 10:30:00,Chatham,Water in Basement,1132
2013-04-18 10:30:00,Hegewisch,Water in Basement,1133
2013-04-18 10:30:00,Chatham,Water in Basement,1134
2013-04-18 10:30:00,Norwood Park,Water in Basement,1135
2013-04-18 10:30:00,Hermosa,Water in Basement,1136
2013-04-18 10:30:00,Beverly,Water in Basement,1137
2013-04-18 10:30:00,West Ridge,Water in Basement,1138
2013-04-18 10:30:00,Jefferson Park,Water in Basement,1139
2013-04-18 10:30:00,Jefferson Park,Water in Basement,1140
2013-04-18 10:30:00,West Ridge,Water in Basement,1141
2013-04-18 10:30:00,Jefferson Park,Water in Basement,1142
2013-04-18 10:30:00,West Ridge,Water in Basement,1143
2013-04-18 10:30:00,Woodlawn,Water in Basement,1144
2013-04-18 10:30:00,Jefferson Park,Water in Basement,1145
2013-04-18 10:30:00,Greater Grand Crossing,Water in Basement,1146
2013-04-18 10:30:00,Albany Park,Water in Basement,1147
2013-04-18 11:00:00,Morgan Park,Water in Basement,1148
2013-04-18 11:00:00,Portage Park,Water in Basement,1149
2013-04-18 11:00:00,Calumet Heights,Water in Basement,1150
2013-04-18 11:00:00,Avalon Park,Water in Basement,1151
2013-04-18 11:00:00,Avalon Park,Water in Basement,1152
2013-04-18 11:00:00,Calumet Heights,Water in Basement,1153
2013-04-18 11:00:00,Calumet Heights,Water in Basement,1154
2013-04-18 11:00:00,Pullman,Water in Basement,1155
2013-04-18 11:00:00,Calumet Heights,Water in Basement,1156
2013-04-18 11:00:00,Ashburn,Water in Basement,1157
2013-04-18 11:00:00,Calumet Heights,Water in Basement,1158
2013-04-18 11:00:00,Calumet Heights,Water in Basement,1159
2013-04-18 11:00:00,Norwood Park,Water in Basement,1160
2013-04-18 11:00:00,South Deering,Water in Basement,1161
2013-04-18 11:00:00,Norwood Park,Water in Basement,1162
2013-04-18 11:00:00,South Deering,Water in Basement,1163
2013-04-18 11:00:00,Pullman,Water in Basement,1164
2013-04-18 11:00:00,Greater Grand Crossing,Water in Basement,1165
2013-04-18 11:00:00,South Deering,Water in Basement,1166
2013-04-18 11:00:00,Calumet Heights,Water in Basement,1167
2013-04-18 11:00:00,Calumet Heights,Water in Basement,1168
2013-04-18 11:00:00,Roseland,Water in Basement,1169
2013-04-18 11:00:00,Norwood Park,Water in Basement,1170
2013-04-18 11:00:00,Washington Heights,Water in Basement,1171
2013-04-18 11:00:00,Washington Heights,Water in Basement,1172
2013-04-18 11:00:00,Washington Heights,Water in Basement,1173
2013-04-18 11:00:00,Forest Glen,Water in Basement,1174
2013-04-18 11:00:00,Irving Park,Water in Basement,1175
2013-04-18 11:00:00,Lower West Side,Water in Basement,1176
2013-04-18 11:00:00,Jefferson Park,Water in Basement,1177
2013-04-18 11:00:00,Jefferson Park,Water in Basement,1178
2013-04-18 11:00:00,Jefferson Park,Water in Basement,1179
2013-04-18 11:00:00,Jefferson Park,Water in Basement,1180
2013-04-18 11:00:00,North Park,Water in Basement,1181
2013-04-18 11:00:00,West Englewood,Water in Basement,1182
2013-04-18 11:00:00,West Englewood,Water in Basement,1183
2013-04-18 11:00:00,Albany Park,Water in Basement,1184
2013-04-18 11:00:00,Albany Park,Water in Basement,1185
2013-04-18 11:00:00,South Chicago,Water in Basement,1186
2013-04-18 11:00:00,South Chicago,Water in Basement,1187
2013-04-18 11:00:00,Norwood Park,Water in Basement,1188
2013-04-18 11:00:00,Lincoln Square,Water in Basement,1189
2013-04-18 11:00:00,Avondale,Water in Basement,1190
2013-04-18 11:00:00,Norwood Park,Water in Basement,1191
2013-04-18 11:00:00,Norwood Park,Water in Basement,1192
2013-04-18 11:00:00,Burnside,Water in Basement,1193
2013-04-18 11:00:00,West Town,Water in Basement,1194
2013-04-18 11:00:00,Burnside,Water in Basement,1195
2013-04-18 11:00:00,Roseland,Water in Basement,1196
2013-04-18 11:00:00,North Park,Water in Basement,1197
2013-04-18 11:00:00,North Park,Water in Basement,1198
2013-04-18 11:00:00,Roseland,Water in Basement,1199
2013-04-18 11:00:00,Hermosa,Water in Basement,1200
2013-04-18 11:00:00,Edison Park,Water in Basement,1201
2013-04-18 11:00:00,Roseland,Water in Basement,1202
2013-04-18 11:00:00,Clearing,Water in Basement,1203
2013-04-18 11:00:00,Douglas,Water in Basement,1204
2013-04-18 11:00:00,Auburn Gresham,Water in Basement,1205
2013-04-18 11:00:00,Dunning,Water in Basement,1206
2013-04-18 11:00:00,Dunning,Water in Basement,1207
2013-04-18 11:00:00,Humboldt Park,Water in Basement,1208
2013-04-18 11:00:00,West Ridge,Water in Basement,1209
2013-04-18 11:00:00,West Ridge,Water in Basement,1210
2013-04-18 11:00:00,Chatham,Water in Basement,1211
2013-04-18 11:00:00,Auburn Gresham,Water in Basement,1212
2013-04-18 11:00:00,North Lawndale,Water in Basement,1213
2013-04-18 11:00:00,Chatham,Water in Basement,1214
2013-04-18 11:00:00,Chatham,Water in Basement,1215
2013-04-18 11:00:00,New City,Water in Basement,1216
2013-04-18 11:00:00,Chatham,Water in Basement,1217
2013-04-18 11:00:00,Chatham,Water in Basement,1218
2013-04-18 11:00:00,Chatham,Water in Basement,1219
2013-04-18 11:00:00,Chatham,Water in Basement,1220
2013-04-18 11:00:00,Chatham,Water in Basement,1221
2013-04-18 11:00:00,Chatham,Water in Basement,1222
2013-04-18 11:00:00,Chatham,Water in Basement,1223
2013-04-18 11:00:00,Chatham,Water in Basement,1224
2013-04-18 11:00:00,Dunning,Water in Basement,1225
2013-04-18 11:00:00,Dunning,Water in Basement,1226
2013-04-18 11:00:00,Chatham,Water in Basement,1227
2013-04-18 11:00:00,Auburn Gresham,Water in Basement,1228
2013-04-18 11:00:00,Auburn Gresham,Water in Basement,1229
2013-04-18 11:00:00,Austin,Water in Basement,1230
2013-04-18 11:00:00,Austin,Water in Basement,1231
2013-04-18 11:00:00,Austin,Water in Basement,1232
2013-04-18 11:00:00,Austin,Water in Basement,1233
2013-04-18 11:00:00,Austin,Water in Basement,1234
2013-04-18 11:00:00,Austin,Water in Basement,1235
2013-04-18 11:30:00,Edgewater,Water in Basement,1236
2013-04-18 11:30:00,Beverly,Water in Basement,1237
2013-04-18 11:30:00,Edgewater,Water in Basement,1238
2013-04-18 11:30:00,Edgewater,Water in Basement,1239
2013-04-18 11:30:00,Humboldt Park,Water in Basement,1240
2013-04-18 11:30:00,Humboldt Park,Water in Basement,1241
2013-04-18 11:30:00,Mount Greenwood,Water in Basement,1242
2013-04-18 11:30:00,Auburn Gresham,Water in Basement,1243
2013-04-18 11:30:00,Hermosa,Water in Basement,1244
2013-04-18 11:30:00,Beverly,Water in Basement,1245
2013-04-18 11:30:00,Mount Greenwood,Water in Basement,1246
2013-04-18 11:30:00,Forest Glen,Water in Basement,1247
2013-04-18 11:30:00,Calumet Heights,Water in Basement,1248
2013-04-18 11:30:00,Calumet Heights,Water in Basement,1249
2013-04-18 11:30:00,Forest Glen,Water in Basement,1250
2013-04-18 11:30:00,Calumet Heights,Water in Basement,1251
2013-04-18 11:30:00,Calumet Heights,Water in Basement,1252
2013-04-18 11:30:00,Calumet Heights,Water in Basement,1253
2013-04-18 11:30:00,Calumet Heights,Water in Basement,1254
2013-04-18 11:30:00,Calumet Heights,Water in Basement,1255
2013-04-18 11:30:00,Calumet Heights,Water in Basement,1256
2013-04-18 11:30:00,Calumet Heights,Water in Basement,1257
2013-04-18 11:30:00,North Park,Water in Basement,1258
2013-04-18 11:30:00,Forest Glen,Water in Basement,1259
2013-04-18 11:30:00,Avondale,Water in Basement,1260
2013-04-18 11:30:00,South Chicago,Water in Basement,1261
2013-04-18 11:30:00,West Lawn,Water in Basement,1262
2013-04-18 11:30:00,West Pullman,Water in Basement,1263
2013-04-18 11:30:00,West Ridge,Water in Basement,1264
2013-04-18 11:30:00,West Ridge,Water in Basement,1265
2013-04-18 11:30:00,West Pullman,Water in Basement,1266
2013-04-18 11:30:00,Jefferson Park,Water in Basement,1267
2013-04-18 11:30:00,Jefferson Park,Water in Basement,1268
2013-04-18 11:30:00,Greater Grand Crossing,Water in Basement,1269
2013-04-18 11:30:00,Greater Grand Crossing,Water in Basement,1270
2013-04-18 11:30:00,Uptown,Water in Basement,1271
2013-04-18 11:30:00,Forest Glen,Water in Basement,1272
2013-04-18 11:30:00,West Garfield Park,Water in Basement,1273
2013-04-18 11:30:00,Hegewisch,Water in Basement,1274
2013-04-18 11:30:00,Hegewisch,Water in Basement,1275
2013-04-18 11:30:00,Chicago Lawn,Water in Basement,1276
2013-04-18 11:30:00,Forest Glen,Water in Basement,1277
2013-04-18 11:30:00,Forest Glen,Water in Basement,1278
2013-04-18 11:30:00,South Chicago,Water in Basement,1279
2013-04-18 11:30:00,Avondale,Water in Basement,1280
2013-04-18 11:30:00,Avondale,Water in Basement,1281
2013-04-18 11:30:00,North Park,Water in Basement,1282
2013-04-18 11:30:00,Avondale,Water in Basement,1283
2013-04-18 11:30:00,Hegewisch,Water in Basement,1284
2013-04-18 11:30:00,North Park,Water in Basement,1285
2013-04-18 11:30:00,Auburn Gresham,Water in Basement,1286
2013-04-18 11:30:00,Logan Square,Water in Basement,1287
2013-04-18 11:30:00,Chatham,Water in Basement,1288
2013-04-18 11:30:00,Chatham,Water in Basement,1289
2013-04-18 11:30:00,Chatham,Water in Basement,1290
2013-04-18 11:30:00,Portage Park,Water in Basement,1291
2013-04-18 11:30:00,Albany Park,Water in Basement,1292
2013-04-18 11:30:00,New City,Water in Basement,1293
2013-04-18 11:30:00,Roseland,Water in Basement,1294
2013-04-18 11:30:00,Chatham,Water in Basement,1295
2013-04-18 11:30:00,Roseland,Water in Basement,1296
2013-04-18 11:30:00,Chatham,Water in Basement,1297
2013-04-18 11:30:00,Chatham,Water in Basement,1298
2013-04-18 11:30:00,Ashburn,Water in Basement,1299
2013-04-18 11:30:00,Rogers Park,Water in Basement,1300
2013-04-18 11:30:00,Ashburn,Water in Basement,1301
2013-04-18 11:30:00,East Side,Water in Basement,1302
2013-04-18 11:30:00,North Lawndale,Water in Basement,1303
2013-04-18 11:30:00,Chatham,Water in Basement,1304
2013-04-18 11:30:00,Washington Heights,Water in Basement,1305
2013-04-18 11:30:00,Norwood Park,Water in Basement,1306
2013-04-18 11:30:00,Washington Heights,Water in Basement,1307
2013-04-18 11:30:00,South Shore,Water in Basement,1308
2013-04-18 11:30:00,Roseland,Water in Basement,1309
2013-04-18 11:30:00,Roseland,Water in Basement,1310
2013-04-18 11:30:00,Austin,Water in Basement,1311
2013-04-18 11:30:00,Dunning,Water in Basement,1312
2013-04-18 11:30:00,Dunning,Water in Basement,1313
2013-04-18 11:30:00,Dunning,Water in Basement,1314
2013-04-18 11:30:00,West Elsdon,Water in Basement,1315
2013-04-18 11:30:00,Norwood Park,Water in Basement,1316
2013-04-18 11:30:00,West Elsdon,Water in Basement,1317
2013-04-18 11:30:00,Norwood Park,Water in Basement,1318
2013-04-18 11:30:00,Norwood Park,Water in Basement,1319
2013-04-18 11:30:00,Norwood Park,Water in Basement,1320
2013-04-18 11:30:00,Burnside,Water in Basement,1321
2013-04-18 11:30:00,Burnside,Water in Basement,1322
2013-04-18 11:30:00,Burnside,Water in Basement,1323
2013-04-18 11:30:00,Washington Heights,Water in Basement,1324
2013-04-18 11:30:00,East Garfield Park,Water in Basement,1325
2013-04-18 11:30:00,North Lawndale,Water in Basement,1326
2013-04-18 12:00:00,O'Hare,Water in Basement,1327
2013-04-18 12:00:00,Chatham,Water in Basement,1328
2013-04-18 12:00:00,West Pullman,Water in Basement,1329
2013-04-18 12:00:00,West Pullman,Water in Basement,1330
2013-04-18 12:00:00,Roseland,Water in Basement,1331
2013-04-18 12:00:00,West Englewood,Water in Basement,1332
2013-04-18 12:00:00,Irving Park,Water in Basement,1333
2013-04-18 12:00:00,Chicago Lawn,Water in Basement,1334
2013-04-18 12:00:00,North Park,Water in Basement,1335
2013-04-18 12:00:00,Roseland,Water in Basement,1336
2013-04-18 12:00:00,Washington Heights,Water in Basement,1337
2013-04-18 12:00:00,Washington Heights,Water in Basement,1338
2013-04-18 12:00:00,Washington Heights,Water in Basement,1339
2013-04-18 12:00:00,Chatham,Water in Basement,1340
2013-04-18 12:00:00,Calumet Heights,Water in Basement,1341
2013-04-18 12:00:00,Chatham,Water in Basement,1342
2013-04-18 12:00:00,Calumet Heights,Water in Basement,1343
2013-04-18 12:00:00,Calumet Heights,Water in Basement,1344
2013-04-18 12:00:00,Calumet Heights,Water in Basement,1345
2013-04-18 12:00:00,Calumet Heights,Water in Basement,1346
2013-04-18 12:00:00,Calumet Heights,Water in Basement,1347
2013-04-18 12:00:00,South Deering,Water in Basement,1348
2013-04-18 12:00:00,Norwood Park,Water in Basement,1349
2013-04-18 12:00:00,Dunning,Water in Basement,1350
2013-04-18 12:00:00,Calumet Heights,Water in Basement,1351
2013-04-18 12:00:00,Dunning,Water in Basement,1352
2013-04-18 12:00:00,Dunning,Water in Basement,1353
2013-04-18 12:00:00,Dunning,Water in Basement,1354
2013-04-18 12:00:00,Mckinley Park,Water in Basement,1355
2013-04-18 12:00:00,Dunning,Water in Basement,1356
2013-04-18 12:00:00,Austin,Water in Basement,1357
2013-04-18 12:00:00,Morgan Park,Water in Basement,1358
2013-04-18 12:00:00,Burnside,Water in Basement,1359
2013-04-18 12:00:00,Dunning,Water in Basement,1360
